suburb,region,origin_idx,horizon,actual,prophet
COOMA,rest_nsw,40,4,-5.603448275862066,-0.4029129169010348
COOMA,rest_nsw,46,1,-9.009009009009006,11.165695840318566
COOMA,rest_nsw,46,2,13.168316831683155,-0.636077832235574
COOMA,rest_nsw,46,3,7.028258967629042,7.816619215576579
COOMA,rest_nsw,46,4,-5.9945247941484485,-3.622594888711103
WESTDALE,rest_nsw,28,1,17.78563015312131,-1.5724979675263442
WESTDALE,rest_nsw,28,2,-8.199999999999996,2.874996683593897
WESTDALE,rest_nsw,28,3,6.209150326797386,-3.546520275187835
WESTDALE,rest_nsw,28,4,-11.794871794871796,-3.6419878608351226
WESTDALE,rest_nsw,34,1,0.4878048780487809,19.564184649240055
WESTDALE,rest_nsw,34,2,-2.9126213592233,0.36156382036721624
WESTDALE,rest_nsw,34,3,4.499999999999993,8.523420558300689
WESTDALE,rest_nsw,34,4,-5.502392344497609,7.021788433283272
GRETA,rest_nsw,28,1,5.773469387755092,7.905824957400278
GRETA,rest_nsw,28,2,10.748808582067948,1.867152775130422
GRETA,rest_nsw,28,3,20.209059233449462,12.090324143746875
GRETA,rest_nsw,28,4,-5.797101449275366,4.848686478349741
GRETA,rest_nsw,34,1,-11.153046357615892,11.386236435397949
GRETA,rest_nsw,34,2,-10.740174524388612,0.5442689004124812
GRETA,rest_nsw,34,3,1.043841336116902,10.108161866101108
GRETA,rest_nsw,34,4,1.6528925619834656,3.422322255327142
GRETA,rest_nsw,40,1,-0.1479289940828354,8.296665150090636
GRETA,rest_nsw,40,2,3.333333333333344,5.268959307308667
GRETA,rest_nsw,40,3,3.942652329749108,16.26245193065542
GRETA,rest_nsw,40,4,-11.482758620689658,6.501626554171725
KIAMA,rest_nsw,28,1,-12.254901960784316,20.70461820335513
KIAMA,rest_nsw,28,2,39.94413407821229,2.1908389628752385
KIAMA,rest_nsw,28,3,-8.183632734530944,4.630221187246365
KIAMA,rest_nsw,28,4,-6.086956521739129,2.710173182606705
KIAMA,rest_nsw,34,1,1.6949152542372836,5.279122725657638
KIAMA,rest_nsw,34,2,-9.259259259259256,-5.668782574613807
KIAMA,rest_nsw,34,3,-0.4081632653061273,12.265712098733122
KIAMA,rest_nsw,34,4,0.0,-3.8576974289200794
KIAMA,rest_nsw,40,1,5.35714285714286,9.117972699995994
KIAMA,rest_nsw,40,2,-0.4237288135593209,12.835378128724027
KIAMA,rest_nsw,40,3,2.127659574468077,0.2678372227501953
KIAMA,rest_nsw,40,4,0.0,6.25682523663824
KIAMA,rest_nsw,46,1,-2.9126213592233,-0.06495778364896587
KIAMA,rest_nsw,46,2,4.800000000000004,-1.677269861566689
KIAMA,rest_nsw,46,3,-7.4427480916030575,4.991138134555084
KIAMA,rest_nsw,46,4,-1.0309278350515427,0.7300763372088213
BATHURST,rest_nsw,28,1,6.438896189224708,3.232076326542918
BATHURST,rest_nsw,28,2,14.197530864197528,0.5278277200402717
BATHURST,rest_nsw,28,3,1.08108108108107,5.412901338946773
BATHURST,rest_nsw,28,4,20.21390374331551,2.599965395153255
BATHURST,rest_nsw,34,1,-0.4166666666666652,8.059610552241528
BATHURST,rest_nsw,34,2,2.092050209205021,11.163481856506237
BATHURST,rest_nsw,34,3,2.4590163934426146,-0.3947751691187218
BATHURST,rest_nsw,34,4,-8.799999999999997,3.518023577027518
BATHURST,rest_nsw,40,1,2.392344497607657,-7.907458314503511
BATHURST,rest_nsw,40,2,9.345794392523366,3.995970107967616
BATHURST,rest_nsw,40,3,-1.2820512820512775,4.4647702415871215
BATHURST,rest_nsw,40,4,3.8961038961038863,3.5983680346296683
BATHURST,rest_nsw,46,1,1.6666666666666607,3.4851150792189802
BATHURST,rest_nsw,46,2,0.0,4.450017538977244
BATHURST,rest_nsw,46,3,-4.9823770491803305,-0.4118148368414407
BATHURST,rest_nsw,46,4,1.7930237272637095,1.2034176090953332
JUNEE,rest_nsw,28,1,13.207547169811315,21.227321564389648
JUNEE,rest_nsw,28,2,-8.91666666666666,-4.034155081952503
JUNEE,rest_nsw,28,3,13.083257090576408,1.0662837238728624
JUNEE,rest_nsw,28,4,14.077669902912614,6.156465830150697
JUNEE,rest_nsw,34,1,-7.976268951878707,8.328053078362101
JUNEE,rest_nsw,34,2,16.7621776504298,2.357807595357192
JUNEE,rest_nsw,34,3,-20.24539877300614,-10.720621680185298
JUNEE,rest_nsw,34,4,16.92307692307693,16.00232816274216
JUNEE,rest_nsw,40,1,-12.48541423570595,-16.61374257176651
JUNEE,rest_nsw,40,2,-3.066666666666662,-3.6823377866591755
JUNEE,rest_nsw,40,3,43.05364511691885,11.849675918529893
JUNEE,rest_nsw,40,4,-15.384615384615383,12.564508377345101
BONVILLE,rest_nsw,28,1,-7.729468599033817,25.10541526549848
BONVILLE,rest_nsw,28,2,54.450261780104704,-18.102845963854264
BONVILLE,rest_nsw,28,3,-26.265822784810123,9.678872590920431
BONVILLE,rest_nsw,28,4,-13.919413919413914,20.19455568831799
SCONE,rest_nsw,28,1,-0.5263157894736858,16.266141074248868
SCONE,rest_nsw,28,2,-3.4391534391534417,-4.87980839427156
SCONE,rest_nsw,28,3,15.068493150684926,-3.135358291922697
SCONE,rest_nsw,28,4,-7.738095238095233,4.869987838684093
SCONE,rest_nsw,34,1,10.106382978723394,-1.314397136911675
SCONE,rest_nsw,34,2,0.4830917874396156,3.320482915691694
SCONE,rest_nsw,34,3,-9.134615384615383,17.388978061257248
SCONE,rest_nsw,34,4,30.687830687830697,3.50766897399373
SCONE,rest_nsw,40,1,11.458333333333323,15.900175062318375
SCONE,rest_nsw,40,2,3.738317757009346,-6.478374128919268
SCONE,rest_nsw,40,3,0.4504504504504458,5.3038224165083445
SCONE,rest_nsw,40,4,7.623318385650224,3.4874450012493776
SCONE,rest_nsw,46,1,-2.6890756302521024,0.4762207681971029
SCONE,rest_nsw,46,2,0.5181347150259086,5.068308738784902
SCONE,rest_nsw,46,3,15.97938144329898,13.083171905407356
SCONE,rest_nsw,46,4,-2.592592592592591,4.315942571039046
TUMUT,rest_nsw,28,1,-10.542635658914731,29.124819352864325
TUMUT,rest_nsw,28,2,19.93067590987869,-1.9713206122524092
TUMUT,rest_nsw,28,3,4.768786127167624,-1.5850525498149963
TUMUT,rest_nsw,28,4,-3.5862068965517246,-10.353585710383298
TUMUT,rest_nsw,34,1,-9.195402298850574,3.203451811153897
TUMUT,rest_nsw,34,2,0.2531645569620266,-12.983545565289901
TUMUT,rest_nsw,34,3,0.631313131313127,1.3804222698071698
TUMUT,rest_nsw,34,4,12.923462986198242,-16.820568098119303
TUMUT,rest_nsw,40,1,10.11591148577451,-4.7239741186619995
TUMUT,rest_nsw,40,2,-13.875598086124397,10.054464279838953
TUMUT,rest_nsw,40,3,5.555555555555558,-2.9800694254998987
TUMUT,rest_nsw,40,4,12.631578947368416,-7.156542597410176
TUMUT,rest_nsw,46,1,5.620360551431602,-1.605628149620049
TUMUT,rest_nsw,46,2,3.263052208835337,-5.1748266288518785
TUMUT,rest_nsw,46,3,3.0627126883811417,6.868941329506846
TUMUT,rest_nsw,46,4,-15.094339622641506,-6.3743634860761595
CASINO,rest_nsw,28,1,3.70967741935484,3.3444163409452443
CASINO,rest_nsw,28,2,16.485225505443225,1.1783785473744541
CASINO,rest_nsw,28,3,2.8037383177569986,-0.36862761455541593
CASINO,rest_nsw,28,4,7.792207792207795,8.85990332113694
CASINO,rest_nsw,34,1,8.708357685563994,0.30338481036097065
CASINO,rest_nsw,34,2,0.0,8.9992038688821
CASINO,rest_nsw,34,3,-5.376344086021501,2.7438481413427356
CASINO,rest_nsw,34,4,-3.409090909090906,5.101586028705269
CASINO,rest_nsw,40,1,7.674418604651167,-0.9173598913812389
CASINO,rest_nsw,40,2,-2.807775377969768,4.462466660528145
CASINO,rest_nsw,40,3,4.000000000000004,2.3827341761297807
CASINO,rest_nsw,40,4,-2.2435897435897467,10.254935754361957
CASINO,rest_nsw,46,1,14.28571428571428,1.0609709926806463
CASINO,rest_nsw,46,2,-8.653846153846157,6.107587384531598
CASINO,rest_nsw,46,3,15.578947368421048,0.4985982793163752
CASINO,rest_nsw,46,4,-3.0965391621129323,2.320939803553406
WOY WOY,rest_nsw,28,1,9.23076923076922,-4.850394629642012
WOY WOY,rest_nsw,28,2,7.042253521126751,-0.42032192702022764
WOY WOY,rest_nsw,28,3,11.315789473684212,1.0115190280494197
WOY WOY,rest_nsw,28,4,1.6548463356973908,0.8434352517024286
WOY WOY,rest_nsw,34,1,-0.8810572687224627,3.819523423487634
WOY WOY,rest_nsw,34,2,-10.22222222222222,2.672303465708597
WOY WOY,rest_nsw,34,3,8.910891089108919,1.9527348793162789
WOY WOY,rest_nsw,34,4,-6.022727272727268,9.950185513649041
WOY WOY,rest_nsw,40,1,-5.428571428571427,1.514962972911699
WOY WOY,rest_nsw,40,2,-2.114803625377648,-1.124094729614233
WOY WOY,rest_nsw,40,3,3.3950617283950546,5.009688283060594
WOY WOY,rest_nsw,40,4,8.059701492537318,0.545226478304059
WOY WOY,rest_nsw,46,1,-3.160762942779294,2.468781568748195
WOY WOY,rest_nsw,46,2,6.640405177265052,2.128433102574488
WOY WOY,rest_nsw,46,3,0.2638522427440559,-0.2969869001568606
WOY WOY,rest_nsw,46,4,3.6842105263157774,3.2959365316192986
BLUE HAVEN,rest_nsw,28,1,6.572769953051649,-3.319950181516578
BLUE HAVEN,rest_nsw,28,2,9.4273127753304,3.5951789000573076
BLUE HAVEN,rest_nsw,28,3,5.233494363929148,-1.3385559867783892
BLUE HAVEN,rest_nsw,28,4,12.08875286916602,-1.8585897491057213
BLUE HAVEN,rest_nsw,34,1,-7.080745341614902,2.184490382345693
BLUE HAVEN,rest_nsw,34,2,-6.417112299465244,1.8821724053396696
BLUE HAVEN,rest_nsw,34,3,-8.571428571428575,3.977845759597434
BLUE HAVEN,rest_nsw,34,4,5.390625000000004,0.4865687362352006
BLUE HAVEN,rest_nsw,40,1,-0.1062699256110466,1.0809592521322848
BLUE HAVEN,rest_nsw,40,2,2.127659574468077,9.50614272727578
BLUE HAVEN,rest_nsw,40,3,5.555555555555558,0.1385028120784566
BLUE HAVEN,rest_nsw,40,4,-2.763157894736845,2.993386459179341
BLUE HAVEN,rest_nsw,46,1,-5.244338498212153,1.3342124311136783
BLUE HAVEN,rest_nsw,46,2,2.8930817610062887,-0.0575604537411023
BLUE HAVEN,rest_nsw,46,3,5.134474327628369,1.394703076045887
BLUE HAVEN,rest_nsw,46,4,0.8720930232558155,3.047759726076082
MOUNT AUSTIN,rest_nsw,28,1,13.387706385518204,12.629358184992615
MOUNT AUSTIN,rest_nsw,28,2,-6.140350877192979,-6.601161546057482
MOUNT AUSTIN,rest_nsw,28,3,14.018691588785035,9.938908369144633
MOUNT AUSTIN,rest_nsw,28,4,7.868852459016384,1.1516480524286283
MOUNT AUSTIN,rest_nsw,34,1,-13.927077106993424,1.262861013892314
MOUNT AUSTIN,rest_nsw,34,2,8.333333333333325,11.411479862490172
MOUNT AUSTIN,rest_nsw,34,3,18.75,3.0832403718486256
MOUNT AUSTIN,rest_nsw,34,4,-3.289473684210531,16.535391506925095
MOUNT AUSTIN,rest_nsw,40,1,10.000000000000009,-11.290753087073073
MOUNT AUSTIN,rest_nsw,40,2,7.538802660753885,24.16586242709626
MOUNT AUSTIN,rest_nsw,40,3,-15.05154639175258,-0.9499334867514975
MOUNT AUSTIN,rest_nsw,40,4,4.126213592233019,16.14161802393908
JINDABYNE,rest_nsw,28,1,32.09876543209877,14.192575942504385
JINDABYNE,rest_nsw,28,2,11.21495327102804,-3.4713271024923555
JINDABYNE,rest_nsw,28,3,25.210084033613445,5.047102855110827
JINDABYNE,rest_nsw,28,4,30.201342281879185,3.574979011636097
JINDABYNE,rest_nsw,34,1,-24.48453608247423,6.941038441195972
JINDABYNE,rest_nsw,34,2,41.24573378839591,13.542188285241672
JINDABYNE,rest_nsw,34,3,-32.58426966292135,15.680350485796042
JINDABYNE,rest_nsw,34,4,9.6774193548387,12.259815591307149
JINDABYNE,rest_nsw,40,1,23.529411764705888,1.4394606142176372
JINDABYNE,rest_nsw,40,2,-4.761904761904767,-2.383310326681567
JINDABYNE,rest_nsw,40,3,-23.8,14.461613942613466
JINDABYNE,rest_nsw,40,4,27.46062992125984,10.637220729928945
JINDABYNE,rest_nsw,46,1,-10.220214568040651,1.3329486146793554
JINDABYNE,rest_nsw,46,2,10.31446540880503,13.680863944251257
JINDABYNE,rest_nsw,46,3,17.44583808437856,8.982472054961008
JINDABYNE,rest_nsw,46,4,-13.82281553398058,3.646126053159483
BERKELEY,rest_nsw,28,1,5.3097345132743445,-1.208385388298519
BERKELEY,rest_nsw,28,2,6.72268907563025,-2.324973631740393
BERKELEY,rest_nsw,28,3,10.236220472440948,4.404839592329622
BERKELEY,rest_nsw,28,4,3.142857142857136,-1.0676423175666843
BERKELEY,rest_nsw,34,1,-0.8097165991902799,5.123779280090664
BERKELEY,rest_nsw,34,2,-4.761972789115642,1.4640028208537568
BERKELEY,rest_nsw,34,3,-4.107074362195973,2.1874450075894214
BERKELEY,rest_nsw,34,4,5.027932960893855,7.532083717108501
BERKELEY,rest_nsw,40,1,0.1739130434782687,0.10369285235142922
BERKELEY,rest_nsw,40,2,5.902777777777768,-4.284271405229571
BERKELEY,rest_nsw,40,3,5.245901639344264,5.735944704374983
BERKELEY,rest_nsw,40,4,-3.205607476635519,-1.501052554837698
BERKELEY,rest_nsw,46,1,1.748807631160565,4.398776901843423
BERKELEY,rest_nsw,46,2,2.499999999999991,-1.6680649700506534
BERKELEY,rest_nsw,46,3,8.536585365853666,-0.7617867905777902
BERKELEY,rest_nsw,46,4,-1.6853932584269704,2.5656915860979965
GWANDALAN,rest_nsw,28,1,5.076923076923068,3.086689640806951
GWANDALAN,rest_nsw,28,2,12.737920937042468,1.3181512987718964
GWANDALAN,rest_nsw,28,3,4.512987012987013,2.830728443578798
GWANDALAN,rest_nsw,28,4,-1.8328673501087245,7.30844423384298
GWANDALAN,rest_nsw,34,1,-3.0000000000000027,2.859651485327792
GWANDALAN,rest_nsw,34,2,3.092783505154628,-0.44571746857626393
GWANDALAN,rest_nsw,34,3,-5.333333333333334,6.686801457099163
GWANDALAN,rest_nsw,34,4,5.633802816901401,-9.488440693287709
GWANDALAN,rest_nsw,40,1,-2.941176470588236,1.0044700241542324
GWANDALAN,rest_nsw,40,2,-3.6363636363636376,6.443001781522071
GWANDALAN,rest_nsw,40,3,-2.515723270440251,0.5338186436343664
GWANDALAN,rest_nsw,40,4,4.838709677419351,8.106598878108
FLETCHER,rest_nsw,28,1,34.905660377358494,-7.948170766669163
FLETCHER,rest_nsw,28,2,2.0979020979021046,5.99256735809872
FLETCHER,rest_nsw,28,3,3.013698630136985,-3.284524835220529
FLETCHER,rest_nsw,28,4,13.031914893617014,-7.280825768259122
FLETCHER,rest_nsw,34,1,2.3600439077936297,2.3049552656463694
FLETCHER,rest_nsw,34,2,-27.077747989276133,1.3563951931411937
FLETCHER,rest_nsw,34,3,21.91176470588236,0.07964754933649987
FLETCHER,rest_nsw,34,4,7.961399276236425,4.983529524902973
FLETCHER,rest_nsw,40,1,20.207253886010367,-3.0635477554144486
FLETCHER,rest_nsw,40,2,0.8045977011494232,9.313646566488158
FLETCHER,rest_nsw,40,3,6.043329532497155,0.25245275866585554
FLETCHER,rest_nsw,40,4,-1.6129032258064502,-3.313027958330416
FLETCHER,rest_nsw,46,1,5.670103092783507,1.5600510971684456
FLETCHER,rest_nsw,46,2,-1.951219512195124,-3.57021751945803
FLETCHER,rest_nsw,46,3,5.223880597014929,5.555192924489418
FLETCHER,rest_nsw,46,4,1.6548463356973908,6.356377578629189
NEW LAMBTON,rest_nsw,28,1,-7.375415282392028,2.4909423779953936
NEW LAMBTON,rest_nsw,28,2,12.62553802008608,3.5234287669125313
NEW LAMBTON,rest_nsw,28,3,14.076433121019116,-4.195790629730686
NEW LAMBTON,rest_nsw,28,4,6.085985482970413,3.9385317676467366
NEW LAMBTON,rest_nsw,34,1,-12.790697674418606,2.1435459942778516
NEW LAMBTON,rest_nsw,34,2,3.888888888888897,5.018207046803455
NEW LAMBTON,rest_nsw,34,3,1.6042780748663166,3.106907219846266
NEW LAMBTON,rest_nsw,34,4,-7.36842105263158,-1.048072561099925
NEW LAMBTON,rest_nsw,40,1,20.65989847715737,2.6902634013908
NEW LAMBTON,rest_nsw,40,2,-17.038283550694157,10.689840021231474
NEW LAMBTON,rest_nsw,40,3,-2.6369168356997985,-3.1916119034669816
NEW LAMBTON,rest_nsw,40,4,-3.645833333333337,6.216428120703497
NEW LAMBTON,rest_nsw,46,1,0.4444444444444473,-1.241852962737674
NEW LAMBTON,rest_nsw,46,2,-1.327433628318586,4.091606140322989
NEW LAMBTON,rest_nsw,46,3,10.762331838565032,4.254351144684385
NEW LAMBTON,rest_nsw,46,4,2.8340080971659853,0.5233994607041099
QUEANBEYAN,rest_nsw,28,1,-8.320777777777778,-7.236442703184485
QUEANBEYAN,rest_nsw,28,2,7.136840650916909,-4.228102879497678
QUEANBEYAN,rest_nsw,28,3,-10.06787330316742,-6.2291606177048
QUEANBEYAN,rest_nsw,28,4,28.301886792452823,15.70238259038815
QUEANBEYAN,rest_nsw,34,1,11.675126903553302,3.9761219820141687
QUEANBEYAN,rest_nsw,34,2,-8.18181818181818,7.154474696304861
QUEANBEYAN,rest_nsw,34,3,0.0,-2.5450113415350373
QUEANBEYAN,rest_nsw,34,4,11.683168316831694,-4.484915834450062
QUEANBEYAN,rest_nsw,40,1,-23.33333333333333,0.4742950101546739
QUEANBEYAN,rest_nsw,40,2,32.065217391304344,0.2530954637282694
QUEANBEYAN,rest_nsw,40,3,16.872427983539097,-10.666189736479444
QUEANBEYAN,rest_nsw,40,4,-6.901408450704228,27.990387129076154
QUEANBEYAN,rest_nsw,46,1,1.4583333333333393,-0.5372994071109405
QUEANBEYAN,rest_nsw,46,2,4.147843942505136,14.63154396884461
QUEANBEYAN,rest_nsw,46,3,-0.6309148264984188,-6.243370619969998
QUEANBEYAN,rest_nsw,46,4,3.174603174603185,2.8157215890617295
COBAR,rest_nsw,28,1,-18.181818181818176,4.9091251260096795
COBAR,rest_nsw,28,2,-8.333333333333337,-22.427436575954818
COBAR,rest_nsw,28,3,39.393939393939405,19.460495696418953
COBAR,rest_nsw,28,4,-4.347826086956519,-9.276037275009648
COBAR,rest_nsw,34,1,-4.109589041095896,22.613248410337345
COBAR,rest_nsw,34,2,31.428571428571427,-15.797110533795195
COBAR,rest_nsw,34,3,2.1739130434782705,-2.81633656525005
COBAR,rest_nsw,34,4,-14.468085106382976,8.399288660624379
COBAR,rest_nsw,40,1,-7.499999999999996,-0.02213700462560375
COBAR,rest_nsw,40,2,-2.7027027027026973,-8.028789560513847
COBAR,rest_nsw,40,3,5.555555555555558,22.825942587268965
COBAR,rest_nsw,40,4,19.29824561403508,4.472181192382433
DORA CREEK,rest_nsw,28,1,24.634146341463413,-8.86783489939487
DORA CREEK,rest_nsw,28,2,-21.243523316062173,-14.631804203607398
DORA CREEK,rest_nsw,28,3,2.960526315789469,-5.940791842723229
DORA CREEK,rest_nsw,28,4,-27.157827476038342,1.1953496025332697
BERKELEY VALE,rest_nsw,28,1,11.475409836065564,1.7936985515870916
BERKELEY VALE,rest_nsw,28,2,9.926470588235304,9.514761793237739
BERKELEY VALE,rest_nsw,28,3,7.0234113712374535,-0.0931561090308426
BERKELEY VALE,rest_nsw,28,4,4.62499999999999,3.3072611216309458
BERKELEY VALE,rest_nsw,34,1,-9.840425531914898,2.216633087319945
BERKELEY VALE,rest_nsw,34,2,-9.734513274336289,7.015540447138948
BERKELEY VALE,rest_nsw,34,3,3.0718954248365904,-4.44890187518344
BERKELEY VALE,rest_nsw,34,4,3.360811667723529,1.3020319903286808
BERKELEY VALE,rest_nsw,40,1,8.695652173913038,-10.799806734700917
BERKELEY VALE,rest_nsw,40,2,0.5714285714285783,15.732653558224925
BERKELEY VALE,rest_nsw,40,3,-5.113636363636365,2.650611976944133
BERKELEY VALE,rest_nsw,40,4,3.65269461077844,0.88395427541667
BERKELEY VALE,rest_nsw,46,1,-3.112271540469969,-1.2459436924144853
BERKELEY VALE,rest_nsw,46,2,-0.8300097014120933,3.023167723927206
BERKELEY VALE,rest_nsw,46,3,8.695652173913038,0.6762155271974812
BERKELEY VALE,rest_nsw,46,4,5.000000000000004,4.320749833151928
OXLEY VALE,rest_nsw,28,1,-0.7153075822603716,1.2223920033564557
OXLEY VALE,rest_nsw,28,2,0.5763688760807018,-1.5155608396139444
OXLEY VALE,rest_nsw,28,3,11.747851002865328,2.684689393503284
OXLEY VALE,rest_nsw,28,4,8.974358974358964,2.0457822939347095
OXLEY VALE,rest_nsw,34,1,0.225225225225234,3.5547775719068584
OXLEY VALE,rest_nsw,34,2,3.370786516853941,7.012211199471468
OXLEY VALE,rest_nsw,34,3,1.0869565217391353,4.641544944304006
OXLEY VALE,rest_nsw,34,4,5.913978494623651,0.7963776537457323
OXLEY VALE,rest_nsw,40,1,-0.520833333333337,1.0871639040463787
OXLEY VALE,rest_nsw,40,2,14.13612565445026,-0.6315200646196392
OXLEY VALE,rest_nsw,40,3,-6.422018348623848,6.948015824037996
OXLEY VALE,rest_nsw,40,4,5.882352941176472,2.232205730929568
MAYFIELD,rest_nsw,28,1,4.0322580645161255,-1.1282597371247765
MAYFIELD,rest_nsw,28,2,13.33333333333333,2.3302025289346537
MAYFIELD,rest_nsw,28,3,8.755061559507515,0.008336244245858104
MAYFIELD,rest_nsw,28,4,1.8868565326141784,3.5029441084437636
MAYFIELD,rest_nsw,34,1,-3.786057692307687,-1.3789565308221543
MAYFIELD,rest_nsw,34,2,-5.683947532792,5.444752303631148
MAYFIELD,rest_nsw,34,3,1.986754966887428,1.1712233582004083
MAYFIELD,rest_nsw,34,4,-1.2987012987012991,9.110823617306014
MAYFIELD,rest_nsw,40,1,-0.6134969325153339,-0.08810134076924903
MAYFIELD,rest_nsw,40,2,5.864197530864201,2.1641940185565267
MAYFIELD,rest_nsw,40,3,4.956268221574334,4.470757468413766
MAYFIELD,rest_nsw,40,4,-2.777777777777779,2.1593456527490202
MAYFIELD,rest_nsw,46,1,-4.853842644713446,2.0081770845315123
MAYFIELD,rest_nsw,46,2,8.64864864864865,2.0846401979826172
MAYFIELD,rest_nsw,46,3,5.721393034825861,0.7759497042093031
MAYFIELD,rest_nsw,46,4,-6.682352941176473,5.533378962834618
MOREE,rest_nsw,28,1,25.89473684210526,-24.449597252511758
MOREE,rest_nsw,28,2,-9.6989966555184,-6.307286196061609
MOREE,rest_nsw,28,3,11.111111111111116,-9.740528333970015
MOREE,rest_nsw,28,4,-8.333333333333337,33.80360222185706
MOREE,rest_nsw,34,1,-10.599999999999998,4.99623780722077
MOREE,rest_nsw,34,2,14.093959731543617,12.747622741792817
MOREE,rest_nsw,34,3,28.23529411764707,3.631837518719446
MOREE,rest_nsw,34,4,0.917431192660545,-12.690631654781246
MOREE,rest_nsw,40,1,29.32038834951456,13.558221217211404
MOREE,rest_nsw,40,2,8.858858858858865,0.3889597068844495
MOREE,rest_nsw,40,3,-37.93103448275862,-13.304865808742592
MOREE,rest_nsw,40,4,13.33333333333333,45.803749795579336
MOREE,rest_nsw,46,1,-25.0,-8.928177958795276
MOREE,rest_nsw,46,2,-0.8333333333333304,25.674839540440278
MOREE,rest_nsw,46,3,22.68907563025211,5.111735612675961
MOREE,rest_nsw,46,4,-15.068493150684937,-1.6221574936678085
CAVES BEACH,rest_nsw,28,1,29.41176470588236,9.306427595708698
CAVES BEACH,rest_nsw,28,2,-3.1818181818181857,3.341434147715452
CAVES BEACH,rest_nsw,28,3,3.2863849765258246,6.261682121581087
CAVES BEACH,rest_nsw,28,4,18.181818181818187,-1.3713861121805415
CAVES BEACH,rest_nsw,34,1,2.298850574712641,12.24770514583798
CAVES BEACH,rest_nsw,34,2,-6.538461538461537,5.0701506491196024
CAVES BEACH,rest_nsw,34,3,2.8806584362139898,4.94556596124823
CAVES BEACH,rest_nsw,34,4,-5.600000000000005,-10.066287036156492
CAVES BEACH,rest_nsw,40,1,-11.409395973154355,5.9000858180846665
CAVES BEACH,rest_nsw,40,2,-8.712121212121215,0.9103454769987493
CAVES BEACH,rest_nsw,40,3,4.564315352697101,-1.597240446110142
CAVES BEACH,rest_nsw,40,4,-30.000000000000004,12.417764759874009
ROBERTSON,rest_nsw,28,1,-8.045977011494255,-6.839262626698843
ROBERTSON,rest_nsw,28,2,2.499999999999991,1.5704533188369023
ROBERTSON,rest_nsw,28,3,12.195121951219525,-3.844321649878407
ROBERTSON,rest_nsw,28,4,4.347826086956519,-3.683038431988912
ROBERTSON,rest_nsw,34,1,-23.480870217554383,-12.266955638277981
ROBERTSON,rest_nsw,34,2,28.000000000000004,-6.275844520066709
ROBERTSON,rest_nsw,34,3,-24.609375,-8.666051492580774
ROBERTSON,rest_nsw,34,4,13.989637305699487,3.871239627369249
GOOGONG,rest_nsw,28,1,-1.8292682926829285,5.026449115495182
GOOGONG,rest_nsw,28,2,-25.46583850931677,6.424392512392906
GOOGONG,rest_nsw,28,3,-3.3333333333333326,3.521487846115708
GOOGONG,rest_nsw,28,4,12.06896551724137,3.178191965842479
GOOGONG,rest_nsw,34,1,3.213242453748788,2.475283889674155
GOOGONG,rest_nsw,34,2,60.56603773584905,0.3318670216685131
GOOGONG,rest_nsw,34,3,11.045828437132776,-12.092077905390243
GOOGONG,rest_nsw,34,4,-47.089947089947096,0.459245244388506
GOOGONG,rest_nsw,40,1,1.522842639593902,15.875297964346444
GOOGONG,rest_nsw,40,2,-8.333333333333337,11.304537254351338
GOOGONG,rest_nsw,40,3,8.051948051948044,22.46143148625523
GOOGONG,rest_nsw,40,4,0.6250000000000089,13.654484612204005
ALBION PARK,rest_nsw,28,1,0.4149377593360981,2.0280992746620305
ALBION PARK,rest_nsw,28,2,12.396694214876035,0.5009536106299026
ALBION PARK,rest_nsw,28,3,6.25,-4.63502336775649
ALBION PARK,rest_nsw,28,4,4.498269896193774,1.0079595611113272
ALBION PARK,rest_nsw,34,1,1.5483870967741842,-2.4712911140063927
ALBION PARK,rest_nsw,34,2,-2.1601016518424387,2.011050132920384
ALBION PARK,rest_nsw,34,3,0.6493506493506551,2.671637851672585
ALBION PARK,rest_nsw,34,4,8.387096774193559,1.3277980483677574
ALBION PARK,rest_nsw,40,1,1.2345679012345734,2.408571537285396
ALBION PARK,rest_nsw,40,2,0.304878048780477,3.3495383517608532
ALBION PARK,rest_nsw,40,3,-0.2431610942249196,-0.31578537553064256
ALBION PARK,rest_nsw,40,4,6.2766605728214575,2.649127571111385
ALBION PARK,rest_nsw,46,1,-2.352941176470591,-2.270469531250487
ALBION PARK,rest_nsw,46,2,6.626506024096379,2.455282086613133
ALBION PARK,rest_nsw,46,3,2.824858757062154,0.8940176522140364
ALBION PARK,rest_nsw,46,4,-0.8241758241758212,2.2451149729099042
BONNY HILLS,rest_nsw,28,1,-11.33004926108374,-0.3088497352098506
BONNY HILLS,rest_nsw,28,2,0.5555555555555536,7.449012288530133
BONNY HILLS,rest_nsw,28,3,3.867403314917128,-2.944850980386835
BONNY HILLS,rest_nsw,28,4,-5.319148936170215,3.2255538314747936
WOLLONGBAR,rest_nsw,28,1,6.497361477572561,-1.4645389261478283
WOLLONGBAR,rest_nsw,28,2,-25.673583152678848,13.857700430798399
WOLLONGBAR,rest_nsw,28,3,62.5,-2.8873516834346775
WOLLONGBAR,rest_nsw,28,4,-9.69230769230769,10.743661755158977
WOLLONGBAR,rest_nsw,34,1,-2.7439024390243927,11.555425279059682
WOLLONGBAR,rest_nsw,34,2,9.090909090909085,7.588374752128256
WOLLONGBAR,rest_nsw,34,3,-5.172413793103448,8.487292960430144
