suburb,postcode,region,quarter,quarter_of_year,n_sales,median_price,median_price_per_sqm,qoq_pct_change,lag_1_price,lag_2_price,lag_3_price,lag_4_price,lag_1_qoq_pct,lag_2_qoq_pct,lag_3_qoq_pct,lag_4_qoq_pct,rolling_mean_4q,rolling_std_4q,state_benchmark_growth,nsw_tvd_qoq_pct,missing_benchmark_flag,is_q1,is_q2,is_q3,is_q4,flag_covid_period,flag_rate_hike_period,n_outliers_excluded_candidate
DELUNGRA,2403.0,rest_nsw,2014-04-01,2,3,180000.0,113.89252864150066,,,,,,,,,,,,1.6574585635359185,3.326688283895174,0,0,1,0,0,0,0,0
DELUNGRA,2403.0,rest_nsw,2015-07-01,3,3,85000.0,82.01581027667984,-52.77777777777778,180000.0,,,,,,,,,,3.797468354430378,4.102996316362284,0,0,0,1,0,0,0,0
DELUNGRA,2403.0,rest_nsw,2016-04-01,2,3,110000.0,82.37232289950576,29.41176470588236,85000.0,180000.0,,,-52.77777777777778,,,,132500.0,67175.14421272202,2.4096385542168752,3.5421564524866778,0,0,1,0,0,0,0,0
DELUNGRA,2403.0,rest_nsw,2016-07-01,3,3,185000.0,102.78276378780656,68.18181818181819,110000.0,85000.0,180000.0,,29.41176470588236,-52.77777777777778,,,125000.0,49244.28900898052,1.2941176470588234,3.2970730071020915,0,0,0,1,0,0,0,0
DELUNGRA,2403.0,rest_nsw,2017-01-01,1,3,60000.0,59.28853754940712,-67.56756756756756,185000.0,110000.0,85000.0,180000.0,68.18181818181819,29.41176470588236,-52.77777777777778,,140000.0,50166.3898109747,2.2471910112359605,3.5883741259440383,0,1,0,0,0,0,0,0
DELUNGRA,2403.0,rest_nsw,2017-04-01,2,4,123000.0,105.40204188444478,104.99999999999999,60000.0,185000.0,110000.0,85000.0,-67.56756756756756,68.18181818181819,29.41176470588236,-52.77777777777778,110000.0,54006.17248673217,1.098901098901095,2.839981464098429,0,0,1,0,0,0,0,0
DELUNGRA,2403.0,rest_nsw,2018-01-01,1,3,132500.0,148.22134387351778,7.72357723577235,123000.0,60000.0,185000.0,110000.0,104.99999999999999,-67.56756756756756,68.18181818181819,29.41176470588236,119500.0,51423.081717584115,1.802757158006352,-0.3549950164354332,0,1,0,0,0,0,0,0
DELUNGRA,2403.0,rest_nsw,2018-04-01,2,4,157500.0,146.81790173862345,18.867924528301884,132500.0,123000.0,60000.0,185000.0,7.72357723577235,104.99999999999999,-67.56756756756756,68.18181818181819,125125.0,51267.88305882479,0.0,-1.0272076234703054,0,0,1,0,0,0,0,0
DELUNGRA,2403.0,rest_nsw,2020-04-01,2,3,115000.0,134.72352389878162,-26.984126984126988,157500.0,132500.0,123000.0,60000.0,18.867924528301884,7.72357723577235,104.99999999999999,-67.56756756756756,118250.0,41469.86857948793,0.0,-0.4792548625728088,0,0,1,0,0,1,0,0
DELUNGRA,2403.0,rest_nsw,2020-07-01,3,4,101500.0,79.05138339920948,-11.739130434782608,115000.0,157500.0,132500.0,123000.0,-26.984126984126988,18.867924528301884,7.72357723577235,104.99999999999999,132000.0,18443.607745413225,4.081632653061229,3.5967895669679617,0,0,0,1,0,1,0,0
DELUNGRA,2403.0,rest_nsw,2021-04-01,2,6,207000.0,85.4397460765539,103.94088669950739,101500.0,115000.0,157500.0,132500.0,-11.739130434782608,-26.984126984126988,18.867924528301884,7.72357723577235,126625.0,24181.173806634506,5.35714285714286,4.508915014301684,0,0,1,0,0,1,0,0
DELUNGRA,2403.0,rest_nsw,2021-10-01,4,6,217500.0,110.07312180454562,5.072463768115942,207000.0,101500.0,115000.0,157500.0,103.94088669950739,-11.739130434782608,-26.984126984126988,18.867924528301884,145250.0,47582.38469573938,9.600000000000009,5.692797631487245,0,0,0,0,1,1,0,0
DELUNGRA,2403.0,rest_nsw,2023-01-01,1,4,174500.0,94.64214549670314,-19.77011494252874,217500.0,207000.0,101500.0,115000.0,5.072463768115942,103.94088669950739,-11.739130434782608,-26.984126984126988,160250.0,60449.0143288816,0.0,-0.0194414920225427,0,1,0,0,0,0,1,0
DELUNGRA,2403.0,rest_nsw,2023-04-01,2,5,199000.0,180.7909604519774,14.04011461318051,174500.0,217500.0,207000.0,101500.0,-19.77011494252874,5.072463768115942,103.94088669950739,-11.739130434782608,175125.0,52385.39077516428,1.4285714285714235,4.644893426083074,0,0,1,0,0,0,1,0
DELUNGRA,2403.0,rest_nsw,2023-10-01,4,4,140000.0,85.63899868247694,-29.648241206030146,199000.0,174500.0,217500.0,207000.0,14.04011461318051,-19.77011494252874,5.072463768115942,103.94088669950739,199500.0,18307.557637944676,0.278551532033422,2.6265683259312445,0,0,0,0,1,0,1,0
DELUNGRA,2403.0,rest_nsw,2024-01-01,1,3,188000.0,185.77075098814228,34.28571428571428,140000.0,199000.0,174500.0,217500.0,-29.648241206030146,14.04011461318051,-19.77011494252874,5.072463768115942,182750.0,33502.48746983821,3.777777777777791,1.090103381867058,0,1,0,0,0,0,0,0
DELUNGRA,2403.0,rest_nsw,2024-04-01,2,3,225000.0,192.68774703557312,19.680851063829795,188000.0,140000.0,199000.0,174500.0,34.28571428571428,-29.648241206030146,14.04011461318051,-19.77011494252874,175375.0,25623.475564411627,0.3747323340471009,1.812839603259353,0,0,1,0,0,0,0,0
DELUNGRA,2403.0,rest_nsw,2024-10-01,4,5,220000.0,217.3913043478261,-2.2222222222222254,225000.0,188000.0,140000.0,199000.0,19.680851063829795,34.28571428571428,-29.648241206030146,14.04011461318051,188000.0,35562.15216584433,2.0134228187919545,2.248492047521644,0,0,0,0,1,0,0,0
DELUNGRA,2403.0,rest_nsw,2025-04-01,2,5,300000.0,227.27272727272728,36.36363636363635,220000.0,225000.0,188000.0,140000.0,-2.2222222222222254,19.680851063829795,34.28571428571428,-29.648241206030146,193250.0,39101.36400007891,1.049868766404205,2.827485766080562,0,0,1,0,0,0,0,0
DELUNGRA,2403.0,rest_nsw,2025-07-01,3,3,235000.0,251.77865612648225,-21.666666666666668,300000.0,220000.0,225000.0,188000.0,36.36363636363635,-2.2222222222222254,19.680851063829795,34.28571428571428,233250.0,47422.74419164992,1.298701298701288,1.5348709278225403,0,0,0,1,0,0,0,0
DELUNGRA,2403.0,rest_nsw,2025-10-01,4,4,297500.0,286.5612648221344,26.595744680851062,235000.0,300000.0,220000.0,225000.0,-21.666666666666668,36.36363636363635,-2.2222222222222254,19.680851063829795,245000.0,37193.18934070233,3.846153846153855,2.191418933133793,0,0,0,0,1,0,0,0
DENHAM COURT,2565.0,sydney,2014-01-01,1,4,1188000.0,,,,,,,,,,,,,-8.7248322147651,1.9773982513705768,0,1,0,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2014-07-01,3,3,1725000.0,,45.2020202020202,1188000.0,,,,,,,,,,0.2747252747252737,3.0290728702010217,0,0,0,1,0,0,0,0
DENHAM COURT,2565.0,sydney,2014-10-01,4,3,2075000.0,,20.28985507246377,1725000.0,1188000.0,,,45.2020202020202,,,,1456500.0,379716.34149717604,11.780821917808224,4.598269127069421,0,0,0,0,1,0,0,0
DENHAM COURT,2565.0,sydney,2015-01-01,1,6,1705000.0,1874.125,-17.831325301204814,2075000.0,1725000.0,1188000.0,,20.28985507246377,45.2020202020202,,,1662666.6666666667,446773.2459909986,-2.8799019607843146,4.00557452675212,0,1,0,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2015-04-01,2,23,700000.0,1462.7654343054471,-58.94428152492668,1705000.0,2075000.0,1725000.0,1188000.0,-17.831325301204814,20.28985507246377,45.2020202020202,,1673250.0,365402.4037505318,8.517350157728698,6.439601644208892,0,0,1,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2015-07-01,3,8,762875.0,1981.0,8.98214285714285,700000.0,1705000.0,2075000.0,1725000.0,-58.94428152492668,-17.831325301204814,20.28985507246377,45.2020202020202,1551250.0,592387.4717333805,3.279069767441856,4.102996316362284,0,0,0,1,0,0,0,0
DENHAM COURT,2565.0,sydney,2015-10-01,4,13,1075000.0,1863.658146964856,40.91430444043913,762875.0,700000.0,1705000.0,2075000.0,8.98214285714285,-58.94428152492668,-17.831325301204814,20.28985507246377,1310718.75,686220.0082623527,3.0173384372888856,-0.2620065097297619,0,0,0,0,1,0,0,0
DENHAM COURT,2565.0,sydney,2016-01-01,1,3,1500000.0,2222.222222222222,39.53488372093024,1075000.0,762875.0,700000.0,1705000.0,40.91430444043913,8.98214285714285,-58.94428152492668,-17.831325301204814,1060718.75,459757.6170181958,-7.103825136612018,0.0929417360667317,0,1,0,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2016-04-01,2,17,412000.0,1096.428571428571,-72.53333333333333,1500000.0,1075000.0,762875.0,700000.0,39.53488372093024,40.91430444043913,8.98214285714285,-58.94428152492668,1009468.75,365829.9407824853,5.294117647058827,3.5421564524866778,0,0,1,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2016-07-01,3,14,834990.0,1568.3660529715762,102.66747572815534,412000.0,1500000.0,1075000.0,762875.0,-72.53333333333333,39.53488372093024,40.91430444043913,8.98214285714285,937468.75,462585.717000554,0.5586592178770999,3.2970730071020915,0,0,0,1,0,0,0,0
DENHAM COURT,2565.0,sydney,2016-10-01,4,23,819990.0,1853.907510344316,-1.796428699744912,834990.0,412000.0,1500000.0,1075000.0,102.66747572815534,-72.53333333333333,39.53488372093024,40.91430444043913,955497.5,454853.606513495,9.499999999999996,4.809193844522253,0,0,0,0,1,0,0,0
DENHAM COURT,2565.0,sydney,2017-01-01,1,19,770000.0,2303.3166666666666,-6.096415809948896,819990.0,834990.0,412000.0,1500000.0,-1.796428699744912,102.66747572815534,-72.53333333333333,39.53488372093024,891745.0,450369.96647201065,-5.631659056316596,3.5883741259440383,0,1,0,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2017-04-01,2,38,755000.0,2127.056154282473,-1.9480519480519431,770000.0,819990.0,834990.0,412000.0,-6.096415809948896,-1.796428699744912,102.66747572815534,-72.53333333333333,709245.0,200101.65758100722,12.903225806451625,2.839981464098429,0,0,1,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2017-07-01,3,27,859990.0,2146.6666666666665,13.905960264900653,755000.0,770000.0,819990.0,834990.0,-1.9480519480519431,-6.096415809948896,-1.796428699744912,102.66747572815534,794995.0,38508.44106599668,-9.523809523809524,-0.5570269852081866,0,0,0,1,0,0,0,0
DENHAM COURT,2565.0,sydney,2017-10-01,4,110,590000.0,2607.5022872827085,-31.39455109943139,859990.0,755000.0,770000.0,819990.0,13.905960264900653,-1.9480519480519431,-6.096415809948896,-1.796428699744912,801245.0,48018.0525080586,8.315789473684209,1.4409279013242404,0,0,0,0,1,0,0,0
DENHAM COURT,2565.0,sydney,2018-01-01,1,31,605000.0,3285.943396226415,2.5423728813559254,590000.0,859990.0,755000.0,770000.0,-31.39455109943139,13.905960264900653,-1.9480519480519431,-6.096415809948896,743747.5,112496.55561393872,-7.191448007774537,-0.3549950164354332,0,1,0,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2018-04-01,2,48,635000.0,2642.776522804704,4.958677685950419,605000.0,590000.0,859990.0,755000.0,2.5423728813559254,-31.39455109943139,13.905960264900653,-1.9480519480519431,702497.5,128739.85406625255,1.8952879581151767,-1.0272076234703054,0,0,1,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2018-07-01,3,81,609000.0,2266.6666666666665,-4.094488188976375,635000.0,605000.0,590000.0,859990.0,4.958677685950419,2.5423728813559254,-31.39455109943139,13.905960264900653,672497.5,126387.30167623644,-2.3738567464803184,-1.4983320108979958,0,0,0,1,0,0,0,0
DENHAM COURT,2565.0,sydney,2018-10-01,4,37,668500.0,2224.6256239600666,9.770114942528728,609000.0,635000.0,605000.0,590000.0,-4.094488188976375,4.958677685950419,2.5423728813559254,-31.39455109943139,609750.0,18714.9672722129,-1.0526315789473717,-2.1172867147760788,0,0,0,0,1,0,0,0
DENHAM COURT,2565.0,sydney,2019-01-01,1,26,638500.0,2396.329754168586,-4.487658937920713,668500.0,609000.0,635000.0,605000.0,9.770114942528728,-4.094488188976375,4.958677685950419,2.5423728813559254,629375.0,29278.476167086734,-7.446808510638303,-1.9783989659780563,0,1,0,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2019-04-01,2,80,610500.0,3041.531778879646,-4.385277995301484,638500.0,668500.0,609000.0,635000.0,-4.487658937920713,9.770114942528728,-4.094488188976375,4.958677685950419,637750.0,24360.14504609252,3.103448275862064,0.7756464269181418,0,0,1,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2019-07-01,3,43,720000.0,1928.667782827075,17.936117936117935,610500.0,638500.0,668500.0,609000.0,-4.385277995301484,-4.487658937920713,9.770114942528728,-4.094488188976375,631625.0,28078.387299368394,0.3344481605351168,4.793925942212862,0,0,0,1,0,0,0,0
DENHAM COURT,2565.0,sydney,2019-10-01,4,61,725000.0,1915.1210631713088,0.694444444444442,720000.0,610500.0,638500.0,668500.0,17.936117936117935,-4.385277995301484,-4.487658937920713,9.770114942528728,659375.0,46844.37888726174,9.444444444444455,2.882834608864915,0,0,0,0,1,0,0,0
DENHAM COURT,2565.0,sydney,2020-01-01,1,35,649500.0,1650.390625,-10.413793103448278,725000.0,720000.0,610500.0,638500.0,0.694444444444442,17.936117936117935,-4.385277995301484,-4.487658937920713,673500.0,57759.55909342337,-3.8071065989847663,1.6573462367914793,0,1,0,0,0,1,0,0
DENHAM COURT,2565.0,sydney,2020-04-01,2,85,500000.0,1208.2758620689656,-23.017705927636644,649500.0,725000.0,720000.0,610500.0,-10.413793103448278,0.694444444444442,17.936117936117935,-4.385277995301484,676250.0,55765.13247540975,0.79155672823219,-0.4792548625728088,0,0,1,0,0,1,0,0
DENHAM COURT,2565.0,sydney,2020-07-01,3,35,755000.0,1855.555555555556,51.0,500000.0,649500.0,725000.0,720000.0,-23.017705927636644,-10.413793103448278,0.694444444444442,17.936117936117935,648625.0,104908.98833433355,-1.0471204188481686,3.5967895669679617,0,0,0,1,0,1,0,0
DENHAM COURT,2565.0,sydney,2020-10-01,4,97,615000.0,2656.25,-18.54304635761589,755000.0,500000.0,649500.0,725000.0,51.0,-23.017705927636644,-10.413793103448278,0.694444444444442,657375.0,113919.10507022076,5.714285714285716,5.03473353125905,0,0,0,0,1,1,0,0
DENHAM COURT,2565.0,sydney,2021-01-01,1,64,718750.0,2498.2621046275926,16.869918699186993,615000.0,755000.0,500000.0,649500.0,-18.54304635761589,51.0,-23.017705927636644,-10.413793103448278,629875.0,105087.56269575068,5.305305305305308,6.418921478704576,0,1,0,0,0,1,0,0
DENHAM COURT,2565.0,sydney,2021-04-01,2,62,790000.0,2636.666666666667,9.913043478260875,718750.0,615000.0,755000.0,500000.0,16.869918699186993,-18.54304635761589,51.0,-23.017705927636644,647187.5,114666.06861520397,14.676806083650206,4.508915014301684,0,0,1,0,0,1,0,0
DENHAM COURT,2565.0,sydney,2021-07-01,3,53,957000.0,2624.0387526491068,21.139240506329116,790000.0,718750.0,615000.0,755000.0,9.913043478260875,16.869918699186993,-18.54304635761589,51.0,719687.5,75611.22464070175,7.75862068965516,10.607362997412917,0,0,0,1,0,1,0,0
DENHAM COURT,2565.0,sydney,2021-10-01,4,81,949950.0,2814.7524115755627,-0.7366771159874608,957000.0,790000.0,718750.0,615000.0,21.139240506329116,9.913043478260875,16.869918699186993,-18.54304635761589,770187.5,143782.73178074387,4.615384615384621,5.692797631487245,0,0,0,0,1,1,0,0
DENHAM COURT,2565.0,sydney,2022-01-01,1,68,614500.0,1527.857142857143,-35.31238486236118,949950.0,957000.0,790000.0,718750.0,-0.7366771159874608,21.139240506329116,9.913043478260875,16.869918699186993,853925.0,118608.51922747091,-2.573529411764708,1.3048628606906476,0,1,0,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2022-04-01,2,46,996500.0,3026.8959435626102,62.16436126932465,614500.0,949950.0,957000.0,790000.0,-35.31238486236118,-0.7366771159874608,21.139240506329116,9.913043478260875,827862.5,161801.29467446587,1.8867924528301885,-2.185320105891231,0,0,1,0,0,0,1,0
DENHAM COURT,2565.0,sydney,2022-07-01,3,44,1085151.5,3300.280905265552,8.896287004515813,996500.0,614500.0,949950.0,957000.0,62.16436126932465,-35.31238486236118,-0.7366771159874608,21.139240506329116,879487.5,177842.11338056764,-3.703703703703709,-4.301439206245917,0,0,0,1,0,0,1,0
DENHAM COURT,2565.0,sydney,2022-10-01,4,27,1150000.0,3021.8761586948463,5.9759858416083,1085151.5,996500.0,614500.0,949950.0,8.896287004515813,62.16436126932465,-35.31238486236118,-0.7366771159874608,911525.375,205805.12090866244,0.0,0.093659962843029,0,0,0,0,1,0,1,0
DENHAM COURT,2565.0,sydney,2023-01-01,1,20,950250.0,3000.0,-17.369565217391305,1150000.0,1085151.5,996500.0,614500.0,5.9759858416083,8.896287004515813,62.16436126932465,-35.31238486236118,961537.875,239760.9488040032,-3.838461538461546,-0.0194414920225427,0,1,0,0,0,0,1,0
DENHAM COURT,2565.0,sydney,2023-04-01,2,39,1085000.0,2912.729487514139,14.180478821362797,950250.0,1150000.0,1085151.5,996500.0,-17.369565217391305,5.9759858416083,8.896287004515813,62.16436126932465,1045475.375,89379.43746874428,8.391328693704514,4.644893426083074,0,0,1,0,0,0,1,0
DENHAM COURT,2565.0,sydney,2023-07-01,3,34,1108000.0,3414.7309906690493,2.1198156682027625,1085000.0,950250.0,1150000.0,1085151.5,14.180478821362797,-17.369565217391305,5.9759858416083,8.896287004515813,1067600.375,84007.1378945216,1.1070110701107083,0.5098794458372247,0,0,0,1,0,0,1,0
DENHAM COURT,2565.0,sydney,2023-10-01,4,47,1189000.0,3309.5238095238096,7.310469314079415,1108000.0,1085000.0,950250.0,1150000.0,2.1198156682027625,14.180478821362797,-17.369565217391305,5.9759858416083,1073312.5,86342.67364210276,3.649635036496357,2.6265683259312445,0,0,0,0,1,0,1,0
DENHAM COURT,2565.0,sydney,2024-01-01,1,29,1189000.0,3421.622431982232,0.0,1189000.0,1108000.0,1085000.0,950250.0,7.310469314079415,2.1198156682027625,14.180478821362797,-17.369565217391305,1083062.5,99142.232634063,-1.3380281690140827,1.090103381867058,0,1,0,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2024-04-01,2,63,1189000.0,3314.982930414506,0.0,1189000.0,1189000.0,1108000.0,1085000.0,0.0,7.310469314079415,2.1198156682027625,14.180478821362797,1142750.0,54224.07214512761,3.80442541042112,1.812839603259353,0,0,1,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2024-07-01,3,37,1175000.0,3684.547310155056,-1.1774600504625754,1189000.0,1189000.0,1189000.0,1108000.0,0.0,0.0,7.310469314079415,2.1198156682027625,1168750.0,40500.000000000044,-3.046139035962314,0.0267733927070246,0,0,0,1,0,0,0,0
DENHAM COURT,2565.0,sydney,2024-10-01,4,39,1258000.0,3412.304246529279,7.063829787234033,1175000.0,1189000.0,1189000.0,1189000.0,-1.1774600504625754,0.0,0.0,7.310469314079415,1185500.0,7000.0,2.8368794326241176,2.248492047521644,0,0,0,0,1,0,0,0
DENHAM COURT,2565.0,sydney,2025-01-01,1,26,1210000.0,3307.5486796479063,-3.8155802861685184,1258000.0,1175000.0,1189000.0,1189000.0,7.063829787234033,-1.1774600504625754,0.0,0.0,1202750.0,37419.91448413533,0.0,-0.3640130253384499,0,1,0,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2025-04-01,2,40,1177500.0,3682.000286163972,-2.685950413223137,1210000.0,1258000.0,1175000.0,1189000.0,-3.8155802861685184,7.063829787234033,-1.1774600504625754,0.0,1208000.0,36304.269721342724,4.862068965517241,2.827485766080562,0,0,1,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2025-07-01,3,58,1165500.0,3886.448124366341,-1.0191082802547768,1177500.0,1210000.0,1258000.0,1175000.0,-2.685950413223137,-3.8155802861685184,7.063829787234033,-1.1774600504625754,1205125.0,38687.584140996296,-0.032883919763238,1.5348709278225403,0,0,0,1,0,0,0,0
DENHAM COURT,2565.0,sydney,2025-10-01,4,36,1330000.0,3497.342230264646,14.114114114114118,1165500.0,1177500.0,1210000.0,1258000.0,-1.0191082802547768,-2.685950413223137,-3.8155802861685184,7.063829787234033,1202750.0,41353.153849898015,2.631578947368429,2.191418933133793,0,0,0,0,1,0,0,0
DENHAM COURT,2565.0,sydney,2026-01-01,1,31,1345000.0,4005.967099712599,1.1278195488721776,1330000.0,1165500.0,1177500.0,1210000.0,14.114114114114118,-1.0191082802547768,-2.685950413223137,-3.8155802861685184,1220750.0,75220.23220738777,-4.807692307692313,0.8912099812006025,0,1,0,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2026-04-01,2,44,1322500.0,3370.55417700579,-1.6728624535315983,1345000.0,1330000.0,1165500.0,1177500.0,1.1278195488721776,14.114114114114118,-1.0191082802547768,-2.685950413223137,1254500.0,96160.4561830555,,,1,0,1,0,0,0,0,0
DENHAM COURT,2565.0,sydney,2026-07-01,3,23,1420000.0,4012.810945273632,7.372400756143671,1322500.0,1345000.0,1330000.0,1165500.0,-1.6728624535315983,1.1278195488721776,14.114114114114118,-1.0191082802547768,1290750.0,84022.31846360824,,,1,0,0,1,0,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2014-01-01,1,5,295000.0,397.5741239892183,,,,,,,,,,,,-2.1621621621621623,1.9773982513705768,0,1,0,0,0,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2014-04-01,2,4,395000.0,459.9197351746525,33.89830508474576,295000.0,,,,,,,,,,1.6574585635359185,3.326688283895174,0,0,1,0,0,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2014-07-01,3,4,424500.0,653.5093451836361,7.468354430379742,395000.0,295000.0,,,33.89830508474576,,,,345000.0,70710.67811865476,0.1630434782608825,3.0290728702010217,0,0,0,1,0,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2014-10-01,4,4,382500.0,423.8281103537229,-9.893992932862194,424500.0,395000.0,295000.0,,7.468354430379742,33.89830508474576,,,371500.0,67873.0432498794,3.092783505154628,4.598269127069421,0,0,0,0,1,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2015-01-01,1,3,330000.0,477.2167487684729,-13.725490196078427,382500.0,424500.0,395000.0,295000.0,-9.893992932862194,7.468354430379742,33.89830508474576,,374250.0,55690.364217400005,2.631578947368429,4.00557452675212,0,1,0,0,0,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2015-04-01,2,3,290000.0,316.2831279310721,-12.121212121212121,330000.0,382500.0,424500.0,395000.0,-13.725490196078427,-9.893992932862194,7.468354430379742,33.89830508474576,383000.0,39477.841886303766,1.2820512820512775,6.439601644208892,0,0,1,0,0,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2015-07-01,3,6,328750.0,379.5316231758575,13.362068965517238,290000.0,330000.0,382500.0,424500.0,-12.121212121212121,-13.725490196078427,-9.893992932862194,7.468354430379742,356750.0,58947.010102294415,3.797468354430378,4.102996316362284,0,0,0,1,0,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2015-10-01,4,4,295500.0,348.6909797644907,-10.114068441064639,328750.0,290000.0,330000.0,382500.0,13.362068965517238,-12.121212121212121,-13.725490196078427,-9.893992932862194,332812.5,37974.42944491289,0.4878048780487809,-0.2620065097297619,0,0,0,0,1,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2016-01-01,1,9,395000.0,442.4529365347762,33.671742808798655,295500.0,328750.0,290000.0,330000.0,-10.114068441064639,13.362068965517238,-12.121212121212121,-13.725490196078427,311062.5,21270.45584059418,0.728155339805836,0.0929417360667317,0,1,0,0,0,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2016-04-01,2,4,446000.0,693.135935397039,12.911392405063292,395000.0,295500.0,328750.0,290000.0,33.671742808798655,-10.114068441064639,13.362068965517238,-12.121212121212121,327312.5,48262.897671675986,2.4096385542168752,3.5421564524866778,0,0,1,0,0,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2016-07-01,3,6,342000.0,481.6311753575623,-23.318385650224215,446000.0,395000.0,295500.0,328750.0,12.911392405063292,33.671742808798655,-10.114068441064639,13.362068965517238,366312.5,67326.12636760462,1.2941176470588234,3.2970730071020915,0,0,0,1,0,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2016-10-01,4,9,520000.0,1032.104637336504,52.04678362573099,342000.0,446000.0,395000.0,295500.0,-23.318385650224215,12.911392405063292,33.671742808798655,-10.114068441064639,369625.0,65152.86511991114,3.3681765389082408,4.809193844522253,0,0,0,0,1,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2017-01-01,1,4,345000.0,444.9544165153639,-33.65384615384615,520000.0,342000.0,446000.0,395000.0,52.04678362573099,-23.318385650224215,12.911392405063292,33.671742808798655,425750.0,75834.79852064399,2.2471910112359605,3.5883741259440383,0,1,0,0,0,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2017-04-01,2,4,598500.0,1124.5634540107694,73.47826086956522,345000.0,520000.0,342000.0,446000.0,-33.65384615384615,52.04678362573099,-23.318385650224215,12.911392405063292,413250.0,86028.58052221173,1.098901098901095,2.839981464098429,0,0,1,0,0,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2017-07-01,3,6,670000.0,1206.0824660124526,11.946532999164571,598500.0,345000.0,520000.0,342000.0,73.47826086956522,-33.65384615384615,52.04678362573099,-23.318385650224215,451375.0,128625.66812265739,0.0,-0.5570269852081866,0,0,0,1,0,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2017-10-01,4,3,415000.0,468.97153451848624,-38.059701492537314,670000.0,598500.0,345000.0,520000.0,11.946532999164571,73.47826086956522,-33.65384615384615,52.04678362573099,533375.0,139727.93504998685,2.499999999999991,1.4409279013242404,0,0,0,0,1,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2018-01-01,1,7,535000.0,777.000777000777,28.915662650602414,415000.0,670000.0,598500.0,345000.0,-38.059701492537314,11.946532999164571,73.47826086956522,-33.65384615384615,507125.0,152369.27457113308,1.802757158006352,-0.3549950164354332,0,1,0,0,0,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2018-04-01,2,4,541000.0,541.77897574124,1.121495327102795,535000.0,415000.0,670000.0,598500.0,28.915662650602414,-38.059701492537314,11.946532999164571,73.47826086956522,554625.0,108192.24787386575,0.0,-1.0272076234703054,0,0,1,0,0,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2018-07-01,3,5,427500.0,600.0,-20.97966728280961,541000.0,535000.0,415000.0,670000.0,1.121495327102795,28.915662650602414,-38.059701492537314,11.946532999164571,540250.0,104164.53331148758,-1.041666666666663,-1.4983320108979958,0,0,0,1,0,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2018-10-01,4,5,625000.0,682.9544956575396,46.19883040935673,427500.0,541000.0,535000.0,415000.0,-20.97966728280961,1.121495327102795,28.915662650602414,-38.059701492537314,479625.0,67642.9042841894,-2.147368421052631,-2.1172867147760788,0,0,0,0,1,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2019-01-01,1,3,555000.0,997.4838245866284,-11.2,625000.0,427500.0,541000.0,535000.0,46.19883040935673,-20.97966728280961,1.121495327102795,28.915662650602414,532125.0,80950.9882583283,-0.6024096385542244,-1.9783989659780563,0,1,0,0,0,0,0,0
DENHAMS BEACH,2536.0,rest_nsw,2019-04-01,2,4,460000.0,690.1509705248023,-17.117117117117118,555000.0,625000.0,427500.0,541000.0,-11.2,46.19883040935673,-20.97966728280961,1.121495327102795,537125.0,81800.95252094159,1.7316017316017396,0.7756464269181418,0,0,1,0,0,0,0,0
